customer_id,borrower_age,employment_type,employment_tenure_years,residence_years,marital_status,dependents_count,monthly_gross_income,net_disposable_income,income_variability_flag,existing_emi_obligation,debt_to_income_ratio,avg_savings_balance,loan_amount,loan_tenure_months,interest_rate,emi_amount,loan_type,loan_vintage_months,current_dpd,past_delinquency_count,max_dpd_12m,on_time_payment_ratio,missed_payment_count,partial_payment_flag,auto_debit_bounce_count,days_since_last_payment,rolling_dpd_trend,payment_volatility_score,emi_stress_ratio,delinquency_acceleration,payment_regularity_score,bounce_frequency_ratio,recovery_lag_days,outstanding_balance_ratio,utilization_shock_flag,repayment_fatigue_index,exposure_concentration_score,behavioral_risk_score
PE85350874,57,Salaried,12,8.8,Married,2,192324.05,97188.92,0,53978.85,0.281,406060.11,280285.34,48,17.68,8186.59,Personal_Loan,66,90,1,90,0.76,0,0,0,36,30,0.131,0.084,90,0,0,23,0.242,0,0,0.316,0.258
UX18268145,39,Salaried,2,17.8,Married,1,180095.61,100135.06,0,18299.48,0.102,11147.9,143403.37,48,15.47,4025.27,Credit_Card,8,0,1,0,0.94,0,0,0,54,0,0.37,0.04,0,0,0,0,0.954,1,0,0.248,0.104
GE47351681,53,Self_Employed,5.9,16,Married,3,57483.83,35637.05,1,4110.42,0.072,423584.99,591414.08,12,17.92,54198.32,Personal_Loan,7,0,0,60,0.9,1,0,0,32,0,0.282,1.521,0,0,0,0,0.46,0,0.125,0.797,0.527
OJ08819451,62,Salaried,12.4,6,Single,3,154476.43,88306.62,0,37570.05,0.243,263384.08,145442.24,24,19.53,7369.05,Personal_Loan,32,0,1,60,0.83,0,0,0,64,0,0.398,0.083,-15,0,0,0,0.976,1,0,0.267,0.124
FZ94330968,24,Salaried,11.1,6.5,Single,3,160072.67,110375.94,0,37817.83,0.236,337400.47,693248.47,48,18.34,20487.55,Personal_Loan,24,0,1,0,0.94,0,0,0,64,0,0.196,0.186,-30,0,0,0,0.234,0,0,0.385,0.105
ZM39509182,47,Salaried,10.7,16.8,Single,2,184782.71,84654.61,0,46228.32,0.25,236605.06,508671.98,12,19.13,46909.03,Credit_Card,17,60,2,60,0.89,0,0,0,60,20,0.17,0.554,30,0,0,31,0.824,0,0,0.63,0.342
DN72921264,22,Self_Employed,18.1,11.3,Married,1,126731.11,58660.99,1,57652.15,0.455,405966.6,750655.36,48,17.78,21964.3,Credit_Card,68,0,2,60,0.88,0,1,0,66,0,0.06,0.374,0,0,0,0,0.539,0,0,0.368,0.127
NK18854329,36,Salaried,1.4,22.9,Single,3,64793.83,38174.38,0,44665.32,0.689,170169.96,208684.09,36,10.2,6753.26,Personal_Loan,42,0,1,0,0.8,0,0,1,50,0,0.108,0.177,-15,0,1,0,0.491,0,0,0.185,0.33
PD54467467,24,Salaried,12.5,0.5,Married,2,138184.05,91043.93,0,34974.19,0.253,328748.1,315339.87,36,18.55,11487.48,Personal_Loan,33,60,0,60,0.68,1,0,0,55,20,0.355,0.126,30,0,0,7,0.933,1,0.029,0.252,0.26
JK13153097,58,Self_Employed,7.9,22.9,Married,3,125193.88,65830.46,1,4924.86,0.039,386486.03,481302.22,36,25.78,19335.6,Auto_Loan,59,0,1,90,0.8,0,0,0,2,0,0.382,0.294,0,0.93,0,0,0.37,0,0,0.734,0.184
LF56382060,64,Self_Employed,14.9,7.2,Married,4,69356.8,43894.8,1,7954.62,0.115,163789.04,923208.33,60,23.05,26052.21,Personal_Loan,46,0,0,60,0.89,0,0,0,24,0,0.173,0.594,-30,0.2,0,0,0.878,1,0,0.721,0.221
XR51167748,30,Salaried,13.8,7.9,Single,4,84771.09,40474.58,0,17328.81,0.204,23654.25,297262.37,60,12.33,6662.12,Credit_Card,58,15,1,60,0.73,2,0,0,44,5,0.183,0.165,-15,0,0,54,0.554,0,0.034,0.19,0.129
SG28790805,24,Salaried,5.2,9.6,Married,4,199803.93,136832.43,0,14670.42,0.073,137895.2,368242.16,60,10,7824.06,Credit_Card,17,0,0,30,0.99,0,0,0,10,0,0.35,0.057,-30,0.67,0,0,0.417,0,0,0.302,0.105
UP06382881,22,Salaried,9.4,14.4,Single,4,142588.27,67889.7,0,33851.09,0.237,248094.9,692481.58,60,24.08,19953.45,Personal_Loan,20,30,2,90,0.96,0,0,0,61,10,0.548,0.294,0,0,0,14,0.419,0,0,0.451,0.292
SP03344195,33,Salaried,14.8,20,Single,3,138211.54,80460.3,0,31982.72,0.231,150656.53,159949.95,60,20.09,4245.71,Credit_Card,12,0,0,90,0.75,0,0,0,45,0,0.175,0.053,0,0,0,0,0.451,0,0,0.199,0.06
UM71591105,29,Salaried,9.9,22.9,Married,4,30628.22,20800.43,0,16804.48,0.549,419982.04,904663.32,36,12.88,30429.42,Credit_Card,51,15,4,60,0.86,0,0,0,67,5,0.099,1.463,-15,0,0,34,0.256,0,0,0.773,0.497
PF67164594,50,Self_Employed,12.5,20.2,Single,4,46162.28,27567.63,1,12811.91,0.278,85539.24,791986.65,12,21.26,73843.73,Credit_Card,39,0,1,60,0.87,0,0,0,52,0,0.391,2.679,-30,0,0,0,0.532,0,0,0.351,0.901
CQ87834181,24,Salaried,12.9,13.4,Married,4,50229.81,23147.12,0,56860.54,1.132,373718.2,308802.97,24,24.92,16468.89,Credit_Card,6,0,2,60,0.79,2,1,0,3,0,0.433,0.711,0,0.9,0,0,0.273,0,0.286,0.572,0.322
OM40976303,43,Salaried,15.5,0.8,Married,3,133870.21,92495.57,0,5029.43,0.038,158932.17,678641.01,36,23.45,26429.44,Auto_Loan,61,15,1,60,0.73,0,1,0,47,5,0.177,0.286,-15,0,0,13,0.224,0,0,0.557,0.163
ZA27261904,59,Self_Employed,9.9,12.7,Married,3,67172.68,40577.69,1,35828.15,0.533,496264.03,297395.15,60,15.49,7151.73,Personal_Loan,36,0,1,0,0.68,1,0,0,44,0,0.27,0.176,0,0,0,0,0.858,1,0.027,0.205,0.12
YE06103033,34,Gig,8.5,10.7,Married,3,39765.82,25987.75,1,10979.15,0.276,361428.17,390190.1,24,25.61,20944.65,Credit_Card,50,0,2,0,0.92,1,1,0,68,0,0.08,0.806,-15,0,0,0,0.717,0,0.02,0.21,0.262
PU80124735,25,Salaried,17.1,22.3,Single,1,73943.98,35033.63,0,27130.06,0.367,270642.7,225494.62,24,19.41,11411.84,Auto_Loan,68,0,1,0,0.98,0,1,1,16,0,0.388,0.326,-15,0.47,1,0,0.413,0,0,0.515,0.445
SL09984602,26,Salaried,8.3,2.1,Single,4,31240.27,17107.34,0,6419.99,0.206,320966.09,724698.63,24,16.29,35584,Personal_Loan,1,0,2,90,0.76,0,0,2,20,0,0.501,2.08,-15,0.33,2,0,0.436,0,0,0.549,1.249
IN00432229,48,Self_Employed,15.9,23.8,Married,3,26949.03,13816.21,1,54762.29,2.032,68950.55,593262.51,36,13.62,20166.98,Credit_Card,50,15,1,90,0.78,0,0,0,63,5,0.402,1.46,15,0,0,8,0.859,1,0,0.628,0.572
HD88754566,33,Salaried,4.4,22.7,Single,3,141071.19,88448.91,0,10308.16,0.073,203147.48,990808,24,19.02,49954.89,Credit_Card,60,0,1,90,1,1,0,0,47,0,0.529,0.565,-15,0,0,0,0.239,0,0.016,0.568,0.302
JH05263707,51,Salaried,10.7,7.4,Single,0,138761.77,84165.91,0,7025.82,0.051,217055.04,471201.47,48,13.48,12753.7,Credit_Card,25,0,1,60,0.81,1,0,0,67,0,0.064,0.152,0,0,0,0,0.716,0,0.038,0.282,0.062
LO80408112,53,Salaried,7.3,20.2,Married,0,53486.29,27013.07,0,12533.77,0.234,469243.28,248240.44,24,24.76,13219.1,Credit_Card,65,90,0,90,0.7,0,0,2,68,30,0.348,0.489,60,0,2,35,0.907,1,0,0.147,0.934
BI35479515,38,Salaried,15.1,14.9,Single,4,189633.53,129276.64,0,44189.14,0.233,308833.38,448024.93,24,13.12,21325.18,Auto_Loan,7,0,3,60,0.81,0,1,0,70,0,0.133,0.165,-15,0,0,0,0.77,0,0,0.406,0.083
WT65553516,28,Salaried,12.5,9.2,Married,3,138697.05,68169.8,0,34821.87,0.251,14460.84,658929,60,22.92,18545.25,Personal_Loan,55,0,0,0,0.74,0,0,1,6,0,0.132,0.272,0,0.8,1,0,0.6,0,0,0.402,0.365
SA14653213,41,Self_Employed,4.6,24.3,Single,3,37156.99,21674.24,1,26879.27,0.723,246774.11,174374.42,36,17.64,6272.61,Credit_Card,43,0,0,90,0.87,0,0,0,5,0,0.199,0.289,-15,0.83,0,0,0.391,0,0,0.166,0.136
IA69855350,45,Salaried,19.2,5.7,Married,2,191614.09,134099.03,0,57239.54,0.299,63195.87,322741.31,60,16.71,7970.71,Credit_Card,60,0,1,30,0.82,0,0,0,48,0,0.529,0.059,-15,0,0,0,0.451,0,0,0.27,0.15
XT31636395,45,Salaried,18.7,17.4,Married,0,191005.11,128749.85,0,39680.67,0.208,471327.04,529486.03,48,24.41,17382.45,Credit_Card,59,0,1,30,0.87,0,0,0,73,0,0.188,0.135,-15,0,0,0,0.43,0,0,0.303,0.088
PO30619386,49,Gig,2,24.2,Married,0,172004.21,82292.89,1,8056.41,0.047,475711.6,431071.86,36,24.2,16957.48,Personal_Loan,54,0,0,30,0.8,0,0,1,41,0,0.514,0.206,-15,0,1,0,0.219,0,0,0.248,0.44
RE68933986,35,Self_Employed,15.1,21.5,Married,0,113853.22,54483.17,1,5402.07,0.047,410907.05,972243.28,36,16.21,34282.07,Personal_Loan,58,0,1,90,0.95,1,0,0,46,0,0.396,0.629,0,0,0,0,0.6,0,0.017,0.539,0.288
DW58726639,63,Self_Employed,8.1,13.3,Single,3,87231.31,53808.25,1,29871.07,0.342,249639.06,347452.5,60,24.03,10001.55,Personal_Loan,23,60,2,60,0.9,0,0,0,53,20,0.164,0.186,30,0,0,57,0.259,0,0,0.195,0.23
NC12773281,33,Salaried,2.5,4.7,Single,1,79825.66,42178.49,0,13108.6,0.164,499984.64,367518.27,36,25.32,14674.73,Credit_Card,55,0,1,90,0.95,0,0,1,61,0,0.395,0.348,0,0,1,0,0.311,0,0,0.572,0.453
RN29680008,44,Salaried,4.2,0.5,Married,3,100418.16,57128.39,0,17846.65,0.178,452857.2,963045.51,60,16.65,23753.3,Personal_Loan,34,0,1,30,0.72,0,0,0,60,0,0.06,0.416,0,0,0,0,0.369,0,0,0.58,0.14
CH32015721,41,Self_Employed,1.7,8.9,Single,2,167069.46,115553.76,1,42591.07,0.255,224011.6,538298.99,36,22.66,20742.13,Auto_Loan,68,0,0,60,0.81,1,0,2,59,0,0.179,0.18,-30,0,1,0,0.736,0,0.014,0.316,0.349
NG01790419,52,Salaried,18.1,14.9,Single,1,32313.97,21350.11,0,55198.78,1.708,367837.21,121617.21,48,24.53,4000.66,Personal_Loan,14,0,1,30,0.74,1,0,0,49,0,0.509,0.187,-15,0,0,0,0.481,0,0.067,0.084,0.183
XS88131970,31,Self_Employed,6.5,16,Married,3,195751.64,122803.36,1,55050.06,0.281,333200.36,954630.27,36,12.62,31990.82,Credit_Card,53,60,1,60,0.76,0,0,0,59,20,0.336,0.261,30,0,0,20,0.886,1,0,0.827,0.296
JZ26141117,62,Self_Employed,14.7,24.8,Married,4,105902.12,48587.77,1,47809.65,0.451,161954.32,793711.61,12,17.46,72563.65,Auto_Loan,52,0,1,90,0.73,1,0,1,11,0,0.153,1.493,0,0.63,0.5,0,0.474,0,0.019,0.476,0.611
DI64251595,55,Self_Employed,10,3.3,Married,3,25993.25,13413.53,1,17836.46,0.686,485527.24,656200.61,24,12.09,30917.23,Credit_Card,34,0,2,0,0.97,4,0,1,73,0,0.255,2.305,-30,0,0.2,0,0.551,0,0.114,0.463,0.805
SG94478232,51,Self_Employed,16.1,19.9,Married,1,57204.1,30060.99,1,42264.78,0.739,409261.07,423965.93,12,11.91,37651.01,Personal_Loan,71,0,1,30,0.66,0,0,0,54,0,0.518,1.252,0,0,0,0,0.816,0,0,0.277,0.505
YE19695032,51,Self_Employed,17.5,2.3,Married,3,112419.99,71075.86,1,55203.2,0.491,147655.29,566675.54,60,23.58,16164.25,Auto_Loan,68,0,0,90,0.77,0,0,0,11,0,0.336,0.227,-15,0.63,0,0,0.998,1,0,0.367,0.152
BW01973916,54,Salaried,2.4,9.6,Single,3,54063.05,28054.7,0,35438.66,0.656,496901.66,212917.78,36,12.53,7125.94,Auto_Loan,20,0,1,60,0.78,1,0,1,52,0,0.425,0.254,0,0,0.5,0,0.663,0,0.048,0.318,0.307
XC77193058,59,Gig,7.8,17.5,Single,3,62569.92,40881.55,1,42504.82,0.679,253025.13,968048.61,24,21.08,49781.85,Credit_Card,12,60,1,60,0.87,2,0,1,36,20,0.196,1.218,30,0,0.333,47,0.756,0,0.154,0.447,0.631
FQ10236527,39,Salaried,15.3,18.7,Married,3,45931.81,30214.67,0,39504.59,0.86,124546.46,133140.57,48,24.92,4408.62,Personal_Loan,26,0,2,90,0.73,0,0,1,71,0,0.386,0.146,-15,0,1,0,0.287,0,0,0.105,0.39
MX44343989,47,Salaried,5.1,23.5,Married,0,161304.03,87937.75,0,38605.76,0.239,441029.77,125914.21,60,12.11,2807.9,Auto_Loan,57,15,1,60,0.73,1,0,0,28,5,0.449,0.032,-15,0.07,0,52,0.403,0,0.017,0.084,0.155
PM49088532,56,Salaried,7.9,11.8,Single,3,84908.46,38850.34,0,25777.59,0.304,30709.38,810078.97,24,24.24,42926.86,Credit_Card,18,0,1,60,0.81,0,1,1,55,0,0.139,1.105,-30,0,1,0,0.574,0,0,0.556,0.616
DT77955685,26,Salaried,10.3,7.9,Married,0,113621.36,77976.76,0,47593.74,0.419,74321.14,398189.68,60,20.93,10756.7,Credit_Card,53,30,1,60,0.67,0,0,0,72,10,0.122,0.138,30,0,0,23,0.733,0,0,0.372,0.139
BO74122359,35,Self_Employed,4.1,10.5,Single,4,123079.6,82782.09,1,31620.34,0.257,283398.69,862361.02,36,23.86,33769.53,Credit_Card,34,0,3,0,0.84,0,0,0,62,0,0.086,0.408,0,0,0,0,0.507,0,0,0.626,0.144
CC93001243,27,Gig,13.6,9.7,Single,4,42927.62,21672.86,1,10920.5,0.254,67315.21,925885.97,36,13.25,31308.37,Auto_Loan,34,0,1,30,0.88,0,0,0,12,0,0.318,1.445,-15,0.6,0,0,0.233,0,0,0.43,0.513
OP85379195,56,Salaried,11.5,11.4,Single,3,128709.56,67097.9,0,28389.14,0.221,457631.08,945433.14,60,22.44,26348.9,Credit_Card,11,30,2,30,0.97,2,0,1,5,10,0.356,0.393,30,0.83,0.333,36,0.998,1,0.167,0.446,0.357
ZW89652336,43,Salaried,19.5,9.3,Single,0,152601,71280.26,0,24156.23,0.158,157678.66,62051.15,48,20.87,1917.12,Credit_Card,55,0,0,30,0.88,0,0,1,52,0,0.307,0.027,0,0,1,0,0.91,1,0,0.054,0.335
CA19960755,51,Gig,17,5.9,Married,1,44512.79,30912.52,1,44099.37,0.991,299244.51,309856.61,12,17.05,28267.75,Auto_Loan,25,60,0,90,0.96,0,1,2,33,20,0.159,0.914,45,0,2,48,0.474,0,0,0.281,0.947
GG86685085,40,Self_Employed,7.9,6.2,Married,2,26370.58,16446.44,1,4864.11,0.184,258396.63,406296.16,12,15.21,36711.88,Personal_Loan,19,15,2,90,0.9,1,1,2,42,5,0.367,2.232,0,0,1,11,0.982,1,0.05,0.558,1.045
VQ30903580,34,Salaried,13.1,4.8,Single,2,85070.25,57956.66,0,51965.15,0.611,141596.19,50981.41,24,20.61,2609.96,Credit_Card,41,0,0,60,0.72,0,0,1,62,0,0.49,0.045,-15,0,1,0,0.778,0,0,0.035,0.386
JA59668778,53,Self_Employed,2.7,11.2,Married,4,41882.51,28228.99,1,13055.28,0.312,255118.3,213254.08,24,22.17,11081.14,Credit_Card,20,0,0,0,0.95,0,0,0,38,0,0.196,0.393,-30,0,0,0,0.538,0,0,0.188,0.167
IJ13246463,24,Gig,14.6,15.3,Married,2,108879.83,67444.98,1,25970.52,0.239,74418.99,611672.31,60,22.26,16984.27,Credit_Card,26,0,2,0,0.71,0,0,0,35,0,0.503,0.252,0,0,0,0,0.678,0,0,0.304,0.201
HA00077116,35,Salaried,17.5,10.3,Married,3,41188.06,25468.13,0,33908.06,0.823,104445.98,489242.55,36,21.54,18568.17,Personal_Loan,52,0,0,0,0.77,1,0,1,40,0,0.213,0.729,-15,0,0.5,0,0.971,1,0.019,0.281,0.397
XG37552591,29,Self_Employed,16.4,1.8,Married,3,41279.16,18683.72,1,16900.35,0.409,377139.36,236954.98,48,22.57,7539.04,Personal_Loan,2,0,0,30,0.79,0,1,0,12,0,0.213,0.404,-15,0.6,0,0,0.548,0,0,0.156,0.174
PF18526469,48,Salaried,3.5,18.2,Married,0,84633.77,52732.17,0,13352.77,0.158,269202.72,667183.05,36,15.39,23255.74,Credit_Card,60,0,2,60,0.84,1,1,0,61,0,0.285,0.441,-15,0,0,0,0.509,0,0.016,0.559,0.204
RM79837099,55,Salaried,2.5,14,Single,1,172091.59,99709.22,0,21354.59,0.124,112747.81,384991.72,48,24.02,12555.69,Credit_Card,65,0,3,60,0.8,1,0,0,31,0,0.315,0.126,-15,0,0,0,0.654,0,0.015,0.466,0.117
JS83773594,39,Salaried,11.3,13.5,Married,1,101484.25,47058.85,0,56278.03,0.555,177140.97,733750.23,48,16.63,21032.2,Personal_Loan,11,0,2,0,0.85,1,0,1,23,0,0.353,0.447,-15,0.23,0.5,0,0.751,0,0.083,0.872,0.347
LT76954655,62,Gig,4.1,3.7,Single,3,71864.37,34029.59,1,29051.22,0.404,232295.18,156106.35,36,22.19,5977.13,Credit_Card,9,0,0,60,0.95,0,0,0,0,0,0.376,0.176,0,1,0,0,0.948,1,0,0.096,0.147
DR07574643,49,Gig,6.2,1.8,Single,4,112420.02,63099.99,1,6107.64,0.054,117623.78,847381.06,24,22.23,44056.87,Credit_Card,51,0,1,0,1,1,0,1,40,0,0.095,0.698,-15,0,0.5,0,0.745,0,0.019,0.379,0.358
IQ70791739,60,Self_Employed,10.6,12.6,Married,1,39783.94,25607.07,1,42568.19,1.07,253507.13,883346.31,48,25.38,29476.76,Auto_Loan,20,15,0,30,0.74,0,0,1,37,5,0.108,1.151,15,0,1,17,0.61,0,0,0.406,0.656
JZ94920911,33,Self_Employed,0.6,9.9,Single,2,125275.3,64526.73,1,14294.31,0.114,431829.47,320406.53,12,11.78,28434.77,Personal_Loan,17,0,3,30,0.93,0,0,0,10,0,0.171,0.441,0,0.67,0,0,0.41,0,0,0.242,0.175
MG04335051,31,Salaried,11.5,15.6,Single,0,184025.78,84956.64,0,46463.67,0.252,127364.44,178440.21,24,12.98,8481.7,Auto_Loan,3,0,0,30,0.85,2,0,0,20,0,0.172,0.1,-30,0.33,0,0,0.209,0,0.5,0.167,0.073
QO90599606,22,Salaried,6.3,2.6,Single,1,165343.29,96090.56,0,57429.53,0.347,332597.36,124220.32,24,21.62,6421.03,Auto_Loan,10,0,1,30,0.67,1,0,1,17,0,0.103,0.067,-30,0.43,0.5,0,0.295,0,0.091,0.123,0.171
GN19166719,23,Salaried,1.6,12.4,Married,1,57419.35,29016.64,0,49064.26,0.854,478064.69,706405.92,24,23.58,37200.54,Personal_Loan,19,0,2,60,0.95,0,1,0,17,0,0.09,1.282,0,0.43,0,0,0.836,0,0,0.557,0.407
RT69020314,39,Salaried,18,17.5,Single,4,159266.38,78969.37,0,23494.33,0.148,473901.86,291976.81,48,14.46,8046.23,Auto_Loan,37,0,1,0,0.86,0,0,0,55,0,0.212,0.102,-30,0,0,0,0.981,1,0,0.253,0.084
VW33016431,34,Gig,4.2,6.6,Single,4,34226.28,20687.93,1,46378.02,1.355,232757.86,897673.06,36,19.11,32955.07,Personal_Loan,63,15,0,60,0.99,0,1,2,40,5,0.36,1.593,-15,0,2,25,0.947,1,0,0.667,1.101
TG83634651,61,Salaried,4.9,13.6,Married,2,190993,97381.55,0,14598.37,0.076,452310.98,488050.81,36,25.9,19637.88,Credit_Card,46,0,2,60,0.8,2,0,0,42,0,0.484,0.202,-15,0,0,0,0.822,0,0.043,0.436,0.182
QU13123972,55,Self_Employed,18.6,15.9,Married,1,36886.43,24744.3,1,59288.78,1.607,236138.59,513930.45,24,16.35,25249.66,Personal_Loan,21,30,1,90,0.83,3,0,0,39,10,0.513,1.02,15,0,0,27,0.28,0,0.136,0.431,0.501
MX08292585,38,Salaried,15.8,2,Single,4,186987.46,91631.47,0,3531.57,0.019,232965.39,311579.26,60,21.84,8577.16,Credit_Card,18,0,1,0,0.82,1,1,0,45,0,0.063,0.094,-15,0,0,0,0.779,0,0.053,0.447,0.044
CE39665970,53,Salaried,5,14.5,Married,0,132100.88,86629.38,0,21352.11,0.162,193214.2,993739,48,13,26659.53,Credit_Card,43,0,2,30,0.74,0,0,3,54,0,0.452,0.308,-30,0,3,0,0.718,0,0,0.484,0.955
HI97129583,27,Self_Employed,2.8,13,Single,1,151414.51,84334.99,1,34027.09,0.225,198069.85,283708.47,48,14.58,7835.55,Credit_Card,26,0,2,30,0.67,1,0,0,40,0,0.325,0.093,0,0,0,0,0.427,0,0.037,0.24,0.109
QI99773141,40,Salaried,8.2,18.3,Married,2,102018.87,63397.76,0,45202.76,0.443,131841.37,254592.88,36,25.94,10249.57,Personal_Loan,64,15,1,15,0.65,1,0,1,51,5,0.221,0.162,15,0,0.5,20,0.384,0,0.015,0.232,0.262
LV08721205,50,Gig,19.8,19.4,Married,4,174486.21,117264.09,1,23573.42,0.135,354055.51,818110.59,60,18,20774.63,Personal_Loan,34,0,2,60,0.78,1,0,0,34,0,0.456,0.177,0,0,0,0,0.306,0,0.029,0.373,0.167
AE75911296,28,Salaried,2.6,9.4,Single,0,142519.51,78075.65,0,50356.25,0.353,15149.52,595788.66,48,21.3,18545.28,Auto_Loan,70,60,2,60,0.96,1,0,1,65,20,0.495,0.238,30,0,0.5,11,0.658,0,0.014,0.454,0.453
SV81157145,33,Salaried,19.8,9.9,Married,4,126396.51,61369.61,0,36937.68,0.292,398917.23,634777.51,12,16.91,57867.62,Personal_Loan,27,15,1,30,0.83,1,0,1,10,5,0.3,0.943,15,0.67,0.5,51,0.606,0,0.036,0.373,0.516
EZ67370600,52,Gig,4.3,0.9,Married,4,192378.61,132374.83,1,9400.87,0.049,308394.28,588101.05,36,19.22,21622.92,Personal_Loan,60,0,0,30,0.72,1,0,0,14,0,0.496,0.163,-30,0.53,0,0,0.228,0,0.016,0.464,0.173
IJ33430170,25,Self_Employed,16.1,0.8,Married,0,182851.11,113577.68,1,48512.18,0.265,172959.93,645518.93,12,18.78,59421.06,Credit_Card,52,60,0,60,0.87,1,1,0,31,20,0.482,0.523,45,0,0,15,0.347,0,0.019,0.481,0.411
RF77132204,35,Self_Employed,9.6,16.4,Married,1,110074.91,63761.62,1,7193.15,0.065,33976.53,539639.2,36,21.75,20539.34,Credit_Card,70,90,2,90,0.76,1,0,0,15,30,0.522,0.322,90,0.5,0,22,0.327,0,0.014,0.504,0.427
CZ91862832,21,Salaried,8.7,0.9,Single,3,166370.47,81318.06,0,33464.78,0.201,255452.54,63757.41,48,23.19,2050.16,Credit_Card,27,0,1,0,0.99,0,0,2,71,0,0.236,0.025,-30,0,2,0,0.902,1,0,0.061,0.566
XL61832783,31,Self_Employed,18,19.3,Married,3,52334.43,25840.11,1,39452,0.754,193842.13,814146.48,24,17.88,40598.34,Personal_Loan,60,0,0,0,0.91,0,0,1,22,0,0.058,1.571,0,0.27,1,0,0.6,0,0,0.404,0.736
TK07791535,53,Salaried,8.7,11.9,Married,2,145084.27,88004.46,0,29027.68,0.2,470720.54,61073.89,24,20.76,3131.13,Credit_Card,23,60,1,90,0.71,0,0,0,30,20,0.523,0.036,45,0,0,10,0.22,0,0,0.041,0.275
SN37730703,38,Salaried,9.6,12.4,Single,3,52667.04,27090.45,0,13676.12,0.26,49895.21,936862.86,60,11.84,20764.33,Credit_Card,28,0,2,30,0.8,0,0,0,0,0,0.377,0.766,-15,1,0,0,0.318,0,0,0.556,0.324
UK58348299,63,Gig,13.1,14.3,Single,4,98479.58,64514.44,1,25982.97,0.264,343484.55,320576.78,60,15.43,7699.05,Credit_Card,67,0,2,60,0.98,1,0,1,32,0,0.109,0.119,0,0,0.5,0,0.555,0,0.015,0.351,0.188
CQ54018563,63,Self_Employed,19,14.3,Married,0,154289.21,78938.58,1,29183.99,0.189,106972.05,353873.17,24,10.05,16337.62,Personal_Loan,24,0,0,30,0.7,0,0,0,22,0,0.284,0.207,0,0.27,0,0,0.285,0,0,0.494,0.133
IU29549281,39,Gig,12.1,9.1,Married,0,76788.84,44234.02,1,12506.58,0.163,126954.11,984798.63,24,13.33,46971.91,Auto_Loan,16,15,0,15,0.72,0,0,0,41,5,0.251,1.062,-15,0,0,16,0.892,1,0,0.547,0.415
XM75829735,47,Gig,15.8,5,Single,0,145229.76,90616.61,1,54366.54,0.374,15359.2,715918.14,48,13.91,19531.21,Personal_Loan,67,0,0,60,0.67,0,1,0,37,0,0.153,0.216,-15,0,0,0,0.623,0,0,0.507,0.103
DD68964747,61,Gig,19.4,23.6,Married,4,189059.53,110415.52,1,21411.65,0.113,210108.23,647126,48,13.73,17596.15,Personal_Loan,31,0,1,0,0.95,0,0,0,43,0,0.25,0.159,0,0,0,0,0.751,0,0,0.352,0.11
SN53852527,47,Self_Employed,2,14.1,Married,3,190778.38,93984.79,1,26422.01,0.138,64506.72,714323.7,48,22.91,22859.92,Credit_Card,13,0,1,90,0.95,0,0,0,64,0,0.425,0.243,-30,0,0,0,0.552,0,0,0.845,0.179
CH61845149,45,Salaried,16.5,2.7,Single,1,174998.22,105261.3,0,37285.85,0.213,209688.2,662392.63,24,14.81,32057.44,Personal_Loan,63,0,0,60,0.66,2,0,1,73,0,0.06,0.305,-30,0,0.333,0,0.538,0,0.031,0.512,0.19
WN48453992,51,Gig,14.4,8.5,Single,2,29491.2,14976.29,1,19673.84,0.667,215835.17,702467.99,24,11.42,32877.66,Personal_Loan,25,0,1,30,0.8,2,0,0,54,0,0.349,2.195,0,0,0,0,0.844,0,0.077,0.48,0.746
IH66325483,55,Salaried,2,12.5,Single,4,158668.41,81817.26,0,30317.28,0.191,54074.17,416728.54,24,11.43,19506.12,Personal_Loan,2,0,1,0,0.82,0,0,2,62,0,0.175,0.238,-15,0,2,0,0.521,0,0,0.619,0.615
FB75813507,25,Salaried,19.5,10.9,Married,4,94406.67,55557.37,0,13127.76,0.139,143471.15,629079.18,36,16.73,22343.95,Personal_Loan,8,0,1,60,0.78,0,0,0,18,0,0.104,0.402,0,0.4,0,0,0.265,0,0,0.395,0.147
WR26190239,54,Salaried,11.1,15.6,Married,4,112281.31,66910.39,0,40198.97,0.358,483009.39,835791.52,60,23.94,24014.92,Personal_Loan,57,0,1,90,0.87,0,0,0,2,0,0.362,0.359,-15,0.93,0,0,0.297,0,0,0.776,0.198
AM92724062,38,Self_Employed,3.7,9.8,Married,3,49706.09,27373.89,1,10350.86,0.208,151366.59,597726.98,36,17.24,21382.06,Credit_Card,51,0,0,60,0.94,2,0,0,54,0,0.057,0.781,-30,0,0,0,0.628,0,0.038,0.785,0.249
HJ17641624,23,Salaried,8.1,11,Married,4,27602.9,14183.25,0,4883.03,0.177,156962.77,356388.54,60,24.41,10337.56,Personal_Loan,10,0,3,90,0.82,2,0,0,31,0,0.275,0.729,0,0,0,0,0.633,0,0.182,0.267,0.287
UX70499702,56,Self_Employed,16.8,16.5,Married,4,77048.85,43360.14,1,3999.38,0.052,74480.89,285130.31,24,14.89,13810.12,Personal_Loan,28,0,0,60,0.73,2,0,0,72,0,0.314,0.318,0,0,0,0,0.735,0,0.069,0.453,0.174
